model,reps,value,state_index,time,action_index,state
3,69,1.167196145509174,100,54,21,9.94142259414226
3,69,1.097747974851378,99,55,20,9.841004184100418
3,69,0.8007782595494789,94,56,15,9.338912133891213
3,69,0.566264626395703,90,57,11,8.93723849372385
3,69,1.233324356289841,102,58,23,10.142259414225942
3,69,0.8879935365286856,96,59,17,9.539748953974895
3,69,0.6043906007998366,91,60,12,9.03765690376569
3,69,0.5983466947918382,91,61,12,9.03765690376569
3,69,0.7000656329064507,93,62,14,9.238493723849372
3,69,0.3731888335416695,87,63,8,8.635983263598327
3,69,1.0028117084169716,99,64,20,9.841004184100418
3,69,0.9927835913328021,99,65,20,9.841004184100418
3,69,0.6207510034228257,92,66,13,9.138075313807532
3,69,0.81939132451813,96,67,17,9.539748953974895
3,69,0.9632969258866265,99,68,20,9.841004184100418
3,69,0.6525069176926781,93,69,14,9.238493723849372
3,69,1.3416546084557912,107,70,28,10.644351464435147
3,69,1.229850057751142,105,71,26,10.443514644351465
3,69,0.6331268097302879,93,72,14,9.238493723849372
3,69,0.4821504166407577,90,73,11,8.93723849372385
3,69,0.47732891247435005,90,74,11,8.93723849372385
3,69,0.7088334350244099,95,75,16,9.439330543933055
3,69,0.5146130738277216,91,76,12,9.03765690376569
3,69,0.6947276496674241,95,77,16,9.439330543933055
3,69,0.5960763234146499,93,78,14,9.238493723849372
3,69,0.9986571018439289,102,79,23,10.142259414225942
3,69,0.5392748349957216,92,80,13,9.138075313807532
3,69,0.7118427821943524,96,81,17,9.539748953974895
3,69,0.6606790822241333,95,82,16,9.439330543933055
3,69,0.5232578331215136,92,83,13,9.138075313807532
3,69,0.8202066534179725,99,84,20,9.841004184100418
3,69,0.6410562528029944,95,85,16,9.439330543933055
3,69,0.46540683953497386,91,86,12,9.03765690376569
3,69,0.8796189267211006,101,87,22,10.0418410041841
3,69,0.7464194892461912,98,88,19,9.740585774058577
3,69,0.8621145100793508,101,89,22,10.0418410041841
3,69,0.7315657414101919,98,90,19,9.740585774058577
3,69,0.6840139682185294,97,91,18,9.640167364016737
3,69,0.756841337775914,99,92,20,9.841004184100418
3,69,0.8675791756189162,102,93,23,10.142259414225942
3,69,0.6636980693484709,97,94,18,9.640167364016737
3,69,0.5024584795596954,93,95,14,9.238493723849372
3,69,0.7270187692706052,99,96,20,9.841004184100418
3,69,0.6818670772843255,98,97,19,9.740585774058577
3,69,0.6375457172608444,97,98,18,9.640167364016737
3,69,1.1138298707439458,110,99,31,10.94560669456067
3,69,0.698371328956454,99,100,20,9.841004184100418
3,70,0,61,1,1,6.02510460251046
3,70,0,68,2,1,6.7280334728033475
3,70,0,80,3,1,7.933054393305439
3,70,0.7716921921338912,88,4,9,8.736401673640167
3,70,2.1009319930845187,102,5,23,10.142259414225942
3,70,1.5126710350208534,96,6,17,9.539748953974895
3,70,2.0591234464221366,102,7,23,10.142259414225942
3,70,1.0192661059789576,91,8,12,9.03765690376569
3,70,1.7429450412240175,99,9,20,9.841004184100418
3,70,1.453065760683602,96,10,17,9.539748953974895
3,70,1.7082604349036596,99,11,20,9.841004184100418
3,70,0.8010842355258742,89,12,10,8.836820083682008
3,70,1.5861467863412306,98,13,19,9.740585774058577
3,70,0.5234284394926061,86,14,7,8.535564853556485
3,70,1.0363883101953602,92,15,13,9.138075313807532
3,70,1.8810447830045787,102,16,23,10.142259414225942
3,70,1.6929403047041207,100,17,21,9.94142259414226
3,70,1.0894070860771017,93,18,14,9.238493723849372
3,70,2.322951109696712,108,19,29,10.744769874476987
3,70,1.5605253704783983,99,20,20,9.841004184100418
3,70,1.951478042240355,104,21,25,10.343096234309623
3,70,1.368473977121049,97,22,18,9.640167364016737
3,70,0.6375478763999239,88,23,9,8.736401673640167
3,70,1.34124134497634,97,24,18,9.640167364016737
3,70,1.5621516841489138,100,25,21,9.94142259414226
3,70,2.087815725865023,107,26,28,10.644351464435147
3,70,1.5310648656343502,100,27,21,9.94142259414226
3,70,1.0610279518846046,94,28,15,9.338912133891213
3,70,1.12544750610617,95,29,16,9.439330543933055
3,70,1.33703163725413,98,30,19,9.740585774058577
3,70,0.955977620636703,93,31,14,9.238493723849372
3,70,0.8736164717818484,92,32,13,9.138075313807532
3,70,0.7928069481420275,91,33,12,9.03765690376569
3,70,1.070289379991737,95,34,16,9.439330543933055
3,70,0.9183082880329104,93,35,14,9.238493723849372
3,70,0.9790579132412413,94,36,15,9.338912133891213
3,70,1.1077340961243758,96,37,17,9.539748953974895
3,70,1.096656755163132,96,38,17,9.539748953974895
3,70,0.678556367257188,90,39,11,8.93723849372385
3,70,0.47023956250923127,87,40,8,8.635983263598327
3,70,0.931074333768278,94,41,15,9.338912133891213
3,70,1.185124616267908,98,42,19,9.740585774058577
3,70,1.108091516210494,97,43,18,9.640167364016737
3,70,0.9679505303368139,95,44,16,9.439330543933055
3,70,1.2138099650423646,99,45,20,9.841004184100418
3,70,0.8854424271309038,94,46,15,9.338912133891213
3,70,1.440108861840763,103,47,24,10.242677824267782
3,70,1.487695067710284,104,48,25,10.343096234309623
3,70,0.9818787446887873,96,49,17,9.539748953974895
3,70,1.032813704569518,97,50,18,9.640167364016737
3,70,1.3833628266498779,103,51,24,10.242677824267782
3,70,0.8336264685811874,94,52,15,9.338912133891213
3,70,1.002138104730099,97,53,18,9.640167364016737
3,70,0.7586774945809631,93,54,14,9.238493723849372
3,70,1.039971765648674,98,55,19,9.740585774058577
3,70,0.6291829182174478,91,56,12,9.03765690376569
3,70,1.1891557154309762,101,57,22,10.0418410041841
3,70,1.1772641582766665,101,58,22,10.0418410041841
3,70,0.7769943444625999,94,59,15,9.338912133891213
3,70,1.2087812015996733,102,60,23,10.142259414225942
3,70,0.9791127732957353,98,61,19,9.740585774058577
3,70,0.6462144303751852,92,62,13,9.138075313807532
3,70,0.7996903575892917,95,63,16,9.439330543933055
3,70,0.9500321448160786,98,64,19,9.740585774058577
3,70,0.9927835913328021,99,65,20,9.841004184100418
3,70,0.8793972548490031,97,66,18,9.640167364016737
3,70,0.6657554511709807,93,67,14,9.238493723849372
3,70,0.7604975730683894,95,68,16,9.439330543933055
3,70,0.501928398225137,90,69,11,8.93723849372385
3,70,0.6956727599400399,94,70,15,9.338912133891213
3,70,0.7379100346506852,95,71,16,9.439330543933055
3,70,0.5844247474433427,92,72,13,9.138075313807532
3,70,0.6750105832970608,94,73,15,9.338912133891213
3,70,0.8114591512063951,97,74,18,9.640167364016737
3,70,0.6143223103544886,93,75,14,9.238493723849372
3,70,1.1227921610786653,104,76,25,10.343096234309623
3,70,0.6484124730229291,94,77,15,9.338912133891213
3,70,0.6419283482926998,94,78,15,9.338912133891213
3,70,0.7262960740683119,96,79,17,9.539748953974895
3,70,0.40445612624679117,89,80,10,8.836820083682008
3,70,0.7563329560814994,97,81,18,9.640167364016737
3,70,0.44045272148275555,90,82,11,8.93723849372385
3,70,0.8284915691090632,99,83,20,9.841004184100418
3,70,0.5180252547902985,92,84,13,9.138075313807532
3,70,0.4273708352019962,90,85,11,8.93723849372385
3,70,0.8885039663849502,101,86,22,10.0418410041841
3,70,0.9215055422792483,102,87,23,10.142259414225942
3,70,1.202564732674419,109,88,30,10.845188284518828
3,70,0.5336899348110267,93,89,14,9.238493723849372
3,70,0.6096381178418266,95,90,16,9.439330543933055
3,70,0.72425008399609,98,91,19,9.740585774058577
3,70,0.5975063192967742,95,92,16,9.439330543933055
3,70,0.788708341471742,100,93,21,9.94142259414226
3,70,0.6246570064456196,96,94,17,9.539748953974895
3,70,0.6184104363811634,96,95,17,9.539748953974895
3,70,0.38264145751084483,90,96,11,8.93723849372385
3,70,0.6818670772843255,98,97,19,9.740585774058577
3,70,0.825059163514034,102,98,23,10.142259414225942
3,70,0.18563831179065762,85,99,6,8.435146443514645
3,70,0.6616149432219038,98,100,19,9.740585774058577
3,71,0,61,1,1,6.02510460251046
3,71,0,71,2,1,7.02928870292887
3,71,0,80,3,1,7.933054393305439
3,71,2.218615052384937,103,4,24,10.242677824267782
3,71,1.0504659965422594,91,5,12,9.03765690376569
3,71,2.458090431908887,106,6,27,10.543933054393305
3,71,1.5911408449625601,97,7,18,9.640167364016737
3,71,2.0385322119579152,102,8,23,10.142259414225942
3,71,1.9264129403002301,101,9,22,10.0418410041841
3,71,1.5438823707263272,97,10,18,9.640167364016737
3,71,1.618351990961362,98,11,19,9.740585774058577
3,71,1.9582059090632478,102,12,23,10.142259414225942
3,71,1.3217889886176921,95,13,16,9.439330543933055
3,71,1.395809171980283,96,14,17,9.539748953974895
3,71,1.5545824652930402,98,15,19,9.740585774058577
3,71,1.9665468185956956,103,16,24,10.242677824267782
3,71,1.1850582132928844,94,17,15,9.338912133891213
3,71,1.7598114467399335,101,18,22,10.0418410041841
3,71,1.6592507926405087,100,19,21,9.94142259414226
3,71,0.9855949708284623,92,20,13,9.138075313807532
3,71,0.9757390211201775,92,21,13,9.138075313807532
3,71,1.2074770386362197,95,22,16,9.439330543933055
3,71,1.5938696909998098,100,23,21,9.94142259414226
3,71,1.2623447952718494,96,24,17,9.539748953974895
3,71,1.249721347319131,96,25,17,9.539748953974895
3,71,1.314550642211311,97,26,18,9.640167364016737
3,71,0.9186389193806102,92,27,13,9.138075313807532
3,71,1.0610279518846046,94,28,15,9.338912133891213
3,71,1.5005966748082264,100,29,21,9.94142259414226
3,71,1.5598702434631517,101,30,22,10.0418410041841
3,71,1.3971980609305659,99,31,20,9.841004184100418
3,71,1.1648219623757978,96,32,17,9.539748953974895
3,71,0.8648803070640301,92,33,13,9.138075313807532
3,71,1.7124630079867793,104,34,25,10.343096234309623
3,71,0.8476691889534558,92,35,13,9.138075313807532
3,71,0.6993270808866009,90,36,11,8.93723849372385
3,71,0.9692673341088288,94,37,15,9.338912133891213
3,71,0.20562314159308728,83,38,4,8.234309623430962
3,71,1.4928240079658137,102,39,23,10.142259414225942
3,71,1.1420103660938474,97,40,18,9.640167364016737
3,71,0.465537166884139,87,41,8,8.635983263598327
3,71,1.3168051291865646,100,42,21,9.94142259414226
3,71,1.5643644934736387,104,43,25,10.343096234309623
3,71,1.0324805656926015,96,44,17,9.539748953974895
3,71,1.0860404950379052,97,45,18,9.640167364016737
3,71,1.2649177530441484,100,46,21,9.94142259414226
3,71,1.1896551467380216,99,47,20,9.841004184100418
3,71,1.7356442456619978,108,48,29,10.744769874476987
3,71,0.6750416369735412,91,49,12,9.03765690376569
3,71,0.7897987152590433,93,50,14,9.238493723849372
3,71,0.9021931478151378,95,51,16,9.439330543933055
3,71,0.7145369730695893,92,52,13,9.138075313807532
3,71,0.4715944022259289,88,53,9,8.736401673640167
3,71,0.7003176873055044,92,54,13,9.138075313807532
3,71,0.98219555644597,97,55,18,9.640167364016737
3,71,0.9723736008815103,97,56,18,9.640167364016737
3,71,1.359035103349687,104,57,25,10.343096234309623
3,71,0.8969631682107935,96,58,17,9.539748953974895
3,71,0.8879935365286856,96,59,17,9.539748953974895
3,71,1.153836601526961,101,60,22,10.0418410041841
3,71,0.43516123257588235,88,61,9,8.736401673640167
3,71,0.7000656329064507,93,62,14,9.238493723849372
3,71,1.1195665006250086,101,63,22,10.0418410041841
3,71,0.633354763210719,92,64,13,9.138075313807532
3,71,0.36576237575419024,87,65,8,8.635983263598327
3,71,1.396689757701358,107,66,28,10.644351464435147
3,71,0.9218152400828963,98,67,19,9.740585774058577
3,71,0.70979773486383,94,68,15,9.338912133891213
3,71,0.6525069176926781,93,69,14,9.238493723849372
3,71,0.7950545827886171,96,70,17,9.539748953974895
3,71,0.8362980392707766,97,71,18,9.640167364016737
3,71,0.6331268097302879,93,72,14,9.238493723849372
3,71,0.38572033331260613,88,73,9,8.736401673640167
3,71,0.5250618037217851,91,74,12,9.03765690376569
3,71,0.5198111856845672,91,75,12,9.03765690376569
3,71,0.42104706040449946,89,76,10,8.836820083682008
3,71,0.6484124730229291,94,77,15,9.338912133891213
3,71,0.8253364478048999,98,78,19,9.740585774058577
3,71,1.1348376157317372,105,79,26,10.443514644351465
3,71,0.6291539741616751,94,80,15,9.338912133891213
3,71,1.0677641732915286,104,81,25,10.343096234309623
3,71,0.5285432657793068,92,82,13,9.138075313807532
3,71,0.7412819302554776,97,83,18,9.640167364016737
3,71,0.8202066534179725,99,84,20,9.841004184100418
3,71,0.4273708352019962,90,85,11,8.93723849372385
3,71,0.42309712684997625,90,86,11,8.93723849372385
3,71,0.6701858489303624,96,87,17,9.539748953974895
3,71,0.6634839904410588,96,88,17,9.539748953974895
3,71,0.28737150335978356,87,89,8,8.635983263598327
3,71,1.056706070925833,106,90,27,10.543933054393305
3,71,0.40236115777560555,90,91,11,8.93723849372385
3,71,0.836508847015484,101,92,22,10.0418410041841
3,71,0.9858854268396774,105,93,26,10.443514644351465
3,71,0.7417801951541733,99,94,20,9.841004184100418
3,71,0.5411091318335179,94,95,15,9.338912133891213
3,71,0.49743389476409833,93,96,14,9.238493723849372
3,71,0.18940752146786818,85,97,6,8.435146443514645
3,71,0.7125510957621202,99,98,20,9.841004184100418
3,71,0.4455319482975783,92,99,13,9.138075313807532
3,71,0.5881021717528034,96,100,17,9.539748953974895
3,72,0,61,1,1,6.02510460251046
3,72,0,75,2,1,7.430962343096234
3,72,1.5589741255230125,96,3,17,9.539748953974895
3,72,0.5787691441004184,86,4,7,8.535564853556485
3,72,0.8594721789891213,89,5,10,8.836820083682008
3,72,1.7962968540872635,99,6,20,9.841004184100418
3,72,1.216754763794899,93,7,14,9.238493723849372
3,72,1.0192661059789576,91,8,12,9.03765690376569
3,72,1.7429450412240175,99,9,20,9.841004184100418
3,72,1.8163322008545024,100,10,21,9.94142259414226
3,72,1.7981688788459576,100,11,21,9.94142259414226
3,72,1.9582059090632478,102,12,23,10.142259414225942
3,72,1.4099082545255384,96,13,17,9.539748953974895
3,72,0.7851426592389092,89,14,10,8.836820083682008
3,72,0.6909255401302401,88,15,9,8.736401673640167
3,72,0.5985142491378204,87,16,8,8.635983263598327
3,72,1.3543522437632964,96,17,17,9.539748953974895
3,72,1.3408087213256636,96,18,17,9.539748953974895
3,72,1.327400634112407,96,19,17,9.539748953974895
3,72,1.396259542006988,97,20,18,9.640167364016737
3,72,1.4636085316802663,98,21,19,9.740585774058577
3,72,1.2879755078786344,96,22,17,9.539748953974895
3,72,1.1954022682498575,95,23,16,9.439330543933055
3,72,1.2623447952718494,96,24,17,9.539748953974895
3,72,1.249721347319131,96,25,17,9.539748953974895
3,72,1.1598976254805682,95,26,16,9.439330543933055
3,72,1.7607245954795026,103,27,24,10.242677824267782
3,72,1.8189050603736083,104,28,25,10.343096234309623
3,72,1.800716009769872,104,29,25,10.343096234309623
3,72,1.2627521018511227,97,30,18,9.640167364016737
3,72,1.6913450211264742,103,31,24,10.242677824267782
3,72,1.2376233350242853,97,32,18,9.640167364016737
3,72,0.9369536659860326,93,33,14,9.238493723849372
3,72,0.8562315039933897,92,34,13,9.138075313807532
3,72,1.1302255852712744,96,35,17,9.539748953974895
3,72,1.468586869861862,101,36,22,10.0418410041841
3,72,1.5231343821710168,102,37,23,10.142259414225942
3,72,1.0281157079654364,95,38,16,9.439330543933055
3,72,0.678556367257188,90,39,11,8.93723849372385
3,72,1.4778957678861555,102,40,23,10.142259414225942
3,72,0.8645690242134011,93,41,14,9.238493723849372
3,72,0.9217635904305951,94,42,15,9.338912133891213
3,72,1.3036370778946988,100,43,21,9.94142259414226
3,72,0.45171024749051314,87,44,8,8.635983263598327
3,72,1.149925230040135,98,45,19,9.740585774058577
3,72,0.9486883147831113,95,46,16,9.439330543933055
3,72,1.1896551467380216,99,47,20,9.841004184100418
3,72,1.2397458897585698,100,48,21,9.94142259414226
3,72,1.0432461662318364,97,49,18,9.640167364016737
3,72,1.032813704569518,97,50,18,9.640167364016737
3,72,1.022485567523823,97,51,18,9.640167364016737
3,72,0.8931712163369866,95,52,16,9.439330543933055
3,72,1.3558339063995455,103,53,24,10.242677824267782
3,72,0.9921167236827979,97,54,18,9.640167364016737
3,72,1.097747974851378,99,55,20,9.841004184100418
3,72,0.9723736008815103,97,56,18,9.640167364016737
3,72,0.7927704769539841,94,57,15,9.338912133891213
3,72,1.2893845543030156,103,58,24,10.242677824267782
3,72,1.2209911127269428,102,59,23,10.142259414225942
3,72,1.0988920014542485,100,60,21,9.94142259414226
3,72,0.9791127732957353,98,61,19,9.740585774058577
3,72,1.1308752531565742,101,62,22,10.0418410041841
3,72,1.0662538101190557,100,63,21,9.94142259414226
3,72,0.8972525812151854,97,64,18,9.640167364016737
3,72,0.4702659116839589,89,65,10,8.836820083682008
3,72,0.41383400228188383,88,66,9,8.736401673640167
3,72,0.81939132451813,96,67,17,9.539748953974895
3,72,1.0646966022957454,101,68,22,10.0418410041841
3,72,0.9034711168052466,98,69,19,9.740585774058577
3,72,0.8944364056371942,98,70,19,9.740585774058577
3,72,1.1314620531310506,103,71,24,10.242677824267782
3,72,1.12014743259974,103,72,24,10.242677824267782
3,72,0.7232256249611365,95,73,16,9.439330543933055
3,72,0.8114591512063951,97,74,18,9.640167364016737
3,72,0.6143223103544886,93,75,14,9.238493723849372
3,72,1.1227921610786653,104,76,25,10.343096234309623
3,72,0.6020972963784342,93,77,14,9.238493723849372
3,72,0.6419283482926998,94,78,15,9.338912133891213
3,72,0.7262960740683119,96,79,17,9.539748953974895
3,72,0.44939569582976796,90,80,11,8.93723849372385
3,72,0.6673526083072053,95,81,16,9.439330543933055
3,72,0.79281489866896,98,82,19,9.740585774058577
3,72,0.5668626525483065,93,83,14,9.238493723849372
3,72,0.7338691109529228,97,84,18,9.640167364016737
3,72,0.683793336323194,96,85,17,9.539748953974895
3,72,0.38078741416497863,89,86,10,8.836820083682008
3,72,0.5026393866977718,92,87,13,9.138075313807532
3,72,0.6634839904410588,96,88,17,9.539748953974895
3,72,0.7389552943537292,98,89,19,9.740585774058577
3,72,0.8534933649785573,101,90,22,10.0418410041841
3,72,0.6840139682185294,97,91,18,9.640167364016737
3,72,0.35850379157806456,89,92,10,8.836820083682008
3,72,0.6309666731773935,96,93,17,9.539748953974895
3,72,0.6246570064456196,96,94,17,9.539748953974895
3,72,0.5797597841073407,95,95,16,9.439330543933055
3,72,0.9948677895281967,106,96,27,10.543933054393305
3,72,0.49245955581645734,93,97,14,9.238493723849372
3,72,0.8625618527646718,103,98,24,10.242677824267782
3,72,0.7425532471626305,100,99,21,9.94142259414226
3,72,0.5145894002837029,94,100,15,9.338912133891213
3,73,0,61,1,1,6.02510460251046
3,73,0,68,2,1,6.7280334728033475
3,73,0,79,3,1,7.832635983263598
3,73,2.0256920043514643,101,4,22,10.0418410041841
3,73,1.4324536316485355,95,5,16,9.439330543933055
3,73,1.4181290953320502,95,6,16,9.439330543933055
3,73,1.216754763794899,93,7,14,9.238493723849372
3,73,1.667889991601931,98,8,19,9.740585774058577
3,73,1.376009243071593,95,9,16,9.439330543933055
3,73,2.3612318611108534,106,10,27,10.543933054393305
3,73,1.2587182151921703,94,11,15,9.338912133891213
3,73,1.9582059090632478,102,12,23,10.142259414225942
3,73,1.4099082545255384,96,13,17,9.539748953974895
3,73,1.13409495223398,93,14,14,9.238493723849372
3,73,1.3818510802604802,96,15,17,9.539748953974895
3,73,2.2230529253690476,106,16,27,10.543933054393305
3,73,0.8464701523520604,90,17,11,8.93723849372385
3,73,1.9274125369056412,103,18,24,10.242677824267782
3,73,1.493325713376458,98,19,19,9.740585774058577
3,73,1.724791198949809,101,20,22,10.0418410041841
3,73,0.8944274360268294,91,21,12,9.03765690376569
3,73,1.2074770386362197,95,22,16,9.439330543933055
3,73,1.5141762064498194,99,23,20,9.841004184100418
3,73,0.8678620467493965,91,24,12,9.03765690376569
3,73,0.5467530894521198,87,25,8,8.635983263598327
3,73,0.9279181003844547,92,26,13,9.138075313807532
3,73,1.7607245954795026,103,27,24,10.242677824267782
3,73,1.2126033735824056,96,28,17,9.539748953974895
3,73,1.575626508548638,101,29,22,10.0418410041841
3,73,1.1141930310451083,95,30,16,9.439330543933055
3,73,1.6178082810774974,102,31,23,10.142259414225942
3,73,1.4560274529697472,100,32,21,9.94142259414226
3,73,1.5135405373620527,101,33,22,10.0418410041841
3,73,1.1416420053245195,96,34,17,9.539748953974895
3,73,1.4127819815890927,100,35,21,9.94142259414226
3,73,0.8391924970639212,92,36,13,9.138075313807532
3,73,1.1077340961243758,96,37,17,9.539748953974895
3,73,1.3022798967562195,99,38,20,9.841004184100418
3,73,1.764246554868689,106,39,27,10.543933054393305
3,73,1.1420103660938474,97,40,18,9.640167364016737
3,73,1.463116810207294,102,41,23,10.142259414225942
3,73,1.185124616267908,98,42,19,9.740585774058577
3,73,1.6947282012631086,106,43,27,10.543933054393305
3,73,1.0324805656926015,96,44,17,9.539748953974895
3,73,1.3415794350468242,101,45,22,10.0418410041841
3,73,1.0119342024353188,96,46,17,9.539748953974895
3,73,0.5009074302054828,88,47,9,8.736401673640167
3,73,0.8678221228309989,94,48,15,9.338912133891213
3,73,0.6750416369735412,91,49,12,9.03765690376569
3,73,0.850552462586662,94,50,15,9.338912133891213
3,73,1.5638014562129057,106,51,27,10.543933054393305
3,73,0.23817899102319642,84,52,5,8.334728033472803
3,73,0.5894930027824111,90,53,11,8.93723849372385
3,73,1.2255559527846327,101,54,22,10.0418410041841
3,73,1.2133003932567865,101,55,22,10.0418410041841
3,73,0.857976706660156,95,56,16,9.439330543933055
3,73,0.7361440143144139,93,57,14,9.238493723849372
3,73,0.7848427721844442,94,58,15,9.338912133891213
3,73,0.8324939404956427,95,59,16,9.439330543933055
3,73,0.9340582012361113,97,60,18,9.640167364016737
3,73,1.3054836977276472,104,61,25,10.343096234309623
3,73,0.753916835437716,94,62,15,9.338912133891213
3,73,0.8530030480952445,96,63,17,9.539748953974895
3,73,1.2139299628205447,103,64,24,10.242677824267782
3,73,0.7837765194732649,95,65,16,9.439330543933055
3,73,0.8276680045637677,96,66,17,9.539748953974895
3,73,1.0242391556476624,100,67,21,9.94142259414226
3,73,0.6083980584547115,92,68,13,9.138075313807532
3,73,1.003856796450274,100,69,21,9.94142259414226
3,73,0.8944364056371942,98,70,19,9.740585774058577
3,73,0.7871040369607308,96,71,17,9.539748953974895
3,73,0.9253391834519592,99,72,20,9.841004184100418
3,73,0.9160857916174395,99,73,20,9.841004184100418
3,73,0.906924933701265,99,74,20,9.841004184100418
3,73,0.7560889973593705,96,75,17,9.539748953974895
3,73,0.5146130738277216,91,76,12,9.03765690376569
3,73,0.8799883562454038,99,77,20,9.841004184100418
3,73,0.5502242985365999,92,78,13,9.138075313807532
3,73,0.8624765879561203,99,79,20,9.841004184100418
3,73,0.7639726829106056,97,80,18,9.640167364016737
3,73,1.2457248688401166,108,81,29,10.744769874476987
3,73,0.6606790822241333,95,82,16,9.439330543933055
3,73,1.09012048566982,105,83,26,10.443514644351465
3,73,0.7770378821854478,98,84,19,9.740585774058577
3,73,0.38463375168179664,89,85,10,8.836820083682008
3,73,0.25385827610998574,86,86,7,8.535564853556485
3,73,0.6282992333722147,95,87,16,9.439330543933055
3,73,1.0366937350641543,105,88,26,10.443514644351465
3,73,0.8210614381708102,100,89,21,9.94142259414226
3,73,0.6502806590312817,96,90,17,9.539748953974895
3,73,0.9254306628838928,103,91,24,10.242677824267782
3,73,0.7170075831561291,98,92,19,9.740585774058577
3,73,0.7492729243981548,99,93,20,9.841004184100418
3,73,0.7027391322513221,98,94,19,9.740585774058577
3,73,0.6957117409288089,98,95,19,9.740585774058577
3,73,0.3061131660086759,88,96,9,8.736401673640167
3,73,0.15152601717429456,84,97,5,8.334728033472803
3,73,0.412529581757017,91,98,12,9.03765690376569
3,73,0.7425532471626305,100,99,21,9.94142259414226
3,73,0.4410766288146026,92,100,13,9.138075313807532
3,74,0,61,1,1,6.02510460251046
3,74,0,69,2,1,6.828451882845188
3,74,0.5846152970711297,86,3,7,8.535564853556485
3,74,2.5079996244351466,106,4,27,10.543933054393305
3,74,1.9099381755313805,100,5,21,9.94142259414226
3,74,1.4181290953320502,95,6,16,9.439330543933055
3,74,1.5911408449625601,97,7,18,9.640167364016737
3,74,1.111926661067954,92,8,13,9.138075313807532
3,74,1.5594771421478053,97,9,18,9.640167364016737
3,74,1.7255155908117774,99,10,20,9.841004184100418
3,74,1.7981688788459576,100,11,21,9.94142259414226
3,74,1.3351403925431236,95,12,16,9.439330543933055
3,74,2.2911009136039997,106,13,27,10.543933054393305
3,74,1.2213330254827475,94,14,15,9.338912133891213
3,74,1.7273138503256,100,15,21,9.94142259414226
3,74,1.6245386762312268,99,16,20,9.841004184100418
3,74,1.2697052285280905,95,17,16,9.439330543933055
3,74,0.5866038155799778,87,18,8,8.635983263598327
3,74,0.580737777424178,87,19,8,8.635983263598327
3,74,1.1498607992998724,94,20,15,9.338912133891213
3,74,1.30098536149357,96,21,17,9.539748953974895
3,74,1.368473977121049,97,22,18,9.640167364016737
3,74,1.115708783699867,94,23,15,9.338912133891213
3,74,1.2623447952718494,96,24,17,9.539748953974895
3,74,1.015398594696794,93,25,14,9.238493723849372
3,74,1.082571117115197,94,26,15,9.338912133891213
3,74,0.9951921626623277,93,27,14,9.238493723849372
3,74,1.2126033735824056,96,28,17,9.539748953974895
3,74,1.7256861760294604,103,29,24,10.242677824267782
3,74,1.2627521018511227,97,30,18,9.640167364016737
3,74,1.3236613208815888,98,31,19,9.740585774058577
3,74,1.601630198266722,102,32,23,10.142259414225942
3,74,1.7297606141280601,104,33,25,10.343096234309623
3,74,0.49946837732947724,87,34,8,8.635983263598327
3,74,0.8476691889534558,92,35,13,9.138075313807532
3,74,1.3287214536845418,99,36,20,9.841004184100418
3,74,1.3154342391476963,99,37,20,9.841004184100418
3,74,0.8224925663723491,92,38,13,9.138075313807532
3,74,0.678556367257188,90,39,11,8.93723849372385
3,74,1.410718687527694,101,40,22,10.0418410041841
3,74,1.064084952878032,96,41,17,9.539748953974895
3,74,1.448485642105221,102,42,23,10.142259414225942
3,74,1.6295463473683736,105,43,26,10.443514644351465
3,74,1.3551307424715395,101,44,22,10.0418410041841
3,74,0.894386290031216,94,45,15,9.338912133891213
3,74,1.2649177530441484,100,46,21,9.94142259414226
3,74,0.6261342877568535,90,47,11,8.93723849372385
3,74,1.3017331842464985,101,48,22,10.0418410041841
3,74,0.613674215430492,90,49,11,8.93723849372385
3,74,1.1543211992247555,99,50,20,9.841004184100418
3,74,0.9623393576694804,96,51,17,9.539748953974895
3,74,1.3695291983833793,103,52,24,10.242677824267782
3,74,0.53054370250417,89,53,10,8.836820083682008
3,74,1.34227556733555,103,54,24,10.242677824267782
3,74,0.9244193472432658,96,55,17,9.539748953974895
3,74,0.8007782595494789,94,56,15,9.338912133891213
3,74,0.5096381637561327,89,57,10,8.836820083682008
3,74,0.3924213860922221,87,58,8,8.635983263598327
3,74,0.6659951523965143,92,59,13,9.138075313807532
3,74,0.6593352008725492,92,60,13,9.138075313807532
3,74,1.1422982355116913,101,61,22,10.0418410041841
3,74,0.8077680379689816,95,62,16,9.439330543933055
3,74,0.6397522860714334,92,63,13,9.138075313807532
3,74,1.1611503992196517,102,64,23,10.142259414225942
3,74,0.9927835913328021,99,65,20,9.841004184100418
3,74,0.41383400228188383,88,66,9,8.736401673640167
3,74,0.81939132451813,96,67,17,9.539748953974895
3,74,0.861897249477508,97,68,18,9.640167364016737
3,74,1.2046281557403289,104,69,25,10.343096234309623
3,74,1.04350913991006,101,70,22,10.0418410041841
3,74,0.7871040369607308,96,71,17,9.539748953974895
3,74,0.4870206228694522,90,72,11,8.93723849372385
3,74,0.4821504166407577,90,73,11,8.93723849372385
3,74,1.1933222811858752,105,74,26,10.443514644351465
3,74,0.7088334350244099,95,75,16,9.439330543933055
3,74,0.6081790872509437,93,76,14,9.238493723849372
3,74,0.5094669430894444,91,77,12,9.03765690376569
